College ,Rating,Course,Duration,City,State,Country,Average Fees,Acceptance Rate
Indian Institute of Technology Jodhpur ,4.36, M.Tech Data and Computational Science,2 Years,Jodhpur,Rajasthan,India,503615.3846,69.37%
Indian Institute of Technology Guwahati ,3.45, M.Tech Data Science,2 Years,Guwahati,Assam,India,254171.9512,70.85%
Indian Institute of Technology Hyderabad ,3.96, M.Tech Data Science,2 Years,Hyderabad,Telangana,India,288884.5946,80.70%
Acharya Institute of Technology,2.79, M.Tech Digital Communication,2 Years,Bengaluru,Karnataka,India,238454.5455,55.95%
Acropolis Institute of Technology and Research,3.58, M.Tech Digital Communication Engineering,2 Years,Bhopal,Madhya Pradesh,India,215571.4286,78.44%
ACS College of Engineering,2.49, M.Tech Digital Electronics and Communication Systems,2 Years,Bengaluru,Karnataka,India,151200,84.72%
Adichunchanagiri Institute of Technology,2.93, M.Tech Digital Electronics and Communication Systems,,Chikmagalur Rural,Karnataka,India,179500,
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Digital Techniques and Instrumentation,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,84.87%
Indian Institute of Technology Gandhinagar ,3.78, M.Tech Earth System Science,2 Years,Gandhinagar,Gujarat,India,432550,70.14%
Indian Institute of Technology Guwahati ,3.45, M.Tech Earth System Science and Engineering,2 Years,Guwahati,Assam,India,254171.9512,84.20%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Earthquake Science and Engineering,2 Years,Dhanbad,Jharkhand,India,265595.7447,48.57%
Adamas University,3.03, M.Tech Electrical Engineering,2 Years,Kolkata,West Bengal,India,332156.25,53.05%
Aadishwar College of Technology,3.15, M.Tech Electrical Engineering,2 Years,Bhoyan Rathod,Gujarat,India,263500,78.90%
Adesh Institute of Engineering and Technology,3.38, M.Tech Electrical Engineering,2 Years,Faridkot,Punjab,India,227666.6667,53.56%
Indian Institute of Technology Bhilai ,3.49, M.Tech Electrical Engineering,2 Years,Bhilai,Chhattisgarh,India,465500,82.69%
Indian Institute of Technology Goa ,3.73, M.Tech Electrical Engineering,2 Years,Ponda,Goa,India,501474.2857,69.71%
Indian Institute of Technology Gandhinagar ,3.78, M.Tech Electrical Engineering,2 Years,Gandhinagar,Gujarat,India,432550,51.90%
Indian Institute of Technology Jodhpur ,4.36, M.Tech Electrical Engineering,2 Years,Jodhpur,Rajasthan,India,503615.3846,73.50%
Indian Institute of Technology Tirupati ,2.48, M.Tech Electrical Engineering Signal Processing and Communications,2 Years,Tirupati,Andhra Pradesh,India,304338.2353,46.74%
Indian Institute of Technology Jammu ,3.81, M.Tech Electrical Engineering with Specialization in Communications and Signal Processing,2 Years,Jammu,Jammu and Kashmir,India,612000,76.56%
Indian Institute of Technology Mandi ,3.97, M.Tech Electrical Engineering with Specialization in VLSI,2 Years,Suran,Himachal Pradesh,India,353350,63.56%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Electrical Machines and Drives,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,69.86%
Abdulkalam Institute of Technological Sciences,3.48, M.Tech Electrical Power Systems,2 Years,Khammam,Telangana,India,118642.8571,85.00%
Abdulkalam Institute of Technological Sciences,3.48, M.Tech Electrical Power Systems,2 Years,Khammam,Telangana,India,118642.8571,75.02%
Acharya College of Engineering,3.57, M.Tech Electrical Power Systems,2 Years,Badvel,Andhra Pradesh,India,96350,55.56%
Adesh Institute of Technology,2.33, M.Tech Electronics and Communication Engineering,2 Years,Gharuan,Punjab,India,273000,46.58%
ABSS Institute of Technology,2.57, M.Tech Electronics and Communication Engineering,2 Years,Meerut,Uttar Pradesh,India,210692.3077,59.62%
Adamas Institute of Technology,2.89, M.Tech Electronics and Communication Engineering,2 Years,Kolkata,West Bengal,India,313000,88.38%
Adamas University,3.03, M.Tech Electronics and Communication Engineering,2 Years,Kolkata,West Bengal,India,332156.25,60.22%
Adesh Institute of Engineering and Technology,3.38, M.Tech Electronics and Communication Engineering,2 Years,Faridkot,Punjab,India,227666.6667,69.94%
Indian Institute of Technology Bhubaneswar ,3.48, M.Tech Electronics and Communication Engineering,2 Years,Bhubaneshwar,Odisha,India,518128.2353,57.01%
ABES Engineering College,3.52, M.Tech Electronics and Communication Engineering,2 Years,Ghaziabad,Uttar Pradesh,India,356857.1429,49.92%
ABES Engineering College,3.52, M.Tech Electronics and Communication Engineering,2 Years,Ghaziabad,Uttar Pradesh,India,356857.1429,85.70%
A1 Global Institute of Engineering and Technology,3.21, M.Tech Embedded System and VLSI,2 Years,Markapur Rural,Andhra Pradesh,India,113545.4545,69.20%
Acropolis Institute of Technology and Research,3.31, M.Tech Embedded System and VLSI Design,2 Years,Indore,Madhya Pradesh,India,205166.6667,58.48%
Aditya College of Engineering,3.05, M.Tech Embedded Systems,,Surampalem,Andhra Pradesh,India,150500,
Aditya Engineering College,3.12, M.Tech Embedded Systems,,Surampalem,Andhra Pradesh,India,163440,
Aarushi Group of Institutions,3.28, M.Tech Embedded Systems,2 Years,Warangal,Telangana,India,234642.8571,88.26%
Aditya College of Engineering and Technology,3.96, M.Tech Embedded Systems,,Surampalem,Andhra Pradesh,India,139500,
Abdulkalam Institute of Technological Sciences,3.48, M.Tech Embedded Systems and VLSI Design,2 Years,Khammam,Telangana,India,118642.8571,83.21%
Abdulkalam Institute of Technological Sciences,3.48, M.Tech Embedded Systems and VLSI Design,2 Years,Khammam,Telangana,India,118642.8571,86.46%
Aarushi Group of Institutions,3.28, M.Tech Embedded Systems II Shift,2 Years,Warangal,Telangana,India,234642.8571,63.74%
Indian Institute of Technology Mandi ,3.97, M.Tech Energy Engineering with Specialization in Materials,2 Years,Suran,Himachal Pradesh,India,353350,68.88%
Aditya College of Technology and Science,3.02, M.Tech Energy Technology,,Satna,Madhya Pradesh,India,155413.3333,
Adithya Institute of Technology,3.35, M.Tech Engineering Design,,Kurumbapalayam,Tamil Nadu,India,145714.2857,
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Engineering Geology,2 Years,Dhanbad,Jharkhand,India,265595.7447,84.53%
Indian Institute of Technology Hyderabad ,3.96, M.Tech Environmental and Water Resources Engineering,2 Years,Hyderabad,Telangana,India,288884.5946,65.22%
Adamas University,3.03, M.Tech Environmental Engineering,2 Years,Kolkata,West Bengal,India,332156.25,69.93%
Aadishwar College of Technology,3.15, M.Tech Environmental Engineering,2 Years,Bhoyan Rathod,Gujarat,India,263500,56.83%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Environmental Engineering,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,85.06%
Indian Institute of Technology Guwahati ,3.45, M.Tech Environmental Engineering,2 Years,Guwahati,Assam,India,254171.9512,78.74%
Indian Institute of Technology Bhubaneswar ,3.48, M.Tech Environmental Engineering,2 Years,Bhubaneshwar,Odisha,India,518128.2353,70.76%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Environmental Science and Engineering,2 Years,Dhanbad,Jharkhand,India,265595.7447,64.48%
Indira Gandhi Institute of Technology,3.86, M.Tech Environmental Science and Engineering Part Time,2 Years,Khalapal,Odisha,India,161636.3636,87.13%
Adarsha College of Engineering,3.45, M.Tech Environmental Science Engineering,2 Years,Angul,Odisha,India,132750,55.02%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Extractive Metallurgy,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,78.72%
Acharya NG Ranga Agricultural University,3.62, M.Tech Farm Machinery and Power,2 Years,Guntur,Andhra Pradesh,India,66596,51.80%
Acharya NG Ranga Agricultural University,3.62, M.Tech Farm Machinery and Power Engineering,2 Years,Guntur,Andhra Pradesh,India,66596,74.16%
Indian Institute of Technology Guwahati ,3.45, M.Tech Fluids and Thermal Engineering,2 Years,Guwahati,Assam,India,254171.9512,82.85%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Fuel Engineering,2 Years,Dhanbad,Jharkhand,India,265595.7447,87.84%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Geoexploration,2 Years,Dhanbad,Jharkhand,India,265595.7447,51.03%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Geoinformatics Engineering,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,59.05%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Geomatics,2 Years,Dhanbad,Jharkhand,India,265595.7447,84.56%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Geosciences Engineering,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,50.66%
Adamas Institute of Technology,2.89, M.Tech Geotechnical Engineering,2 Years,Kolkata,West Bengal,India,313000,46.56%
Indian Institute of Technology Palakkad ,3.06, M.Tech Geotechnical Engineering,2 Years,Palakkad,Kerala,India,825000,63.12%
Abhinav Hi-Tech College of Engineering,3.24, M.Tech Geotechnical Engineering,2 Years,Hyderabad,Telangana,India,125153.8462,50.73%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Geotechnical Engineering,2 Years,Dhanbad,Jharkhand,India,265595.7447,76.61%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Geotechnical Engineering,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,63.67%
Indian Institute of Technology Guwahati ,3.45, M.Tech Geotechnical Engineering,2 Years,Guwahati,Assam,India,254171.9512,69.36%
Indian Institute of Technology Bhubaneswar ,3.48, M.Tech Geotechnical Engineering,2 Years,Bhubaneshwar,Odisha,India,518128.2353,80.28%
Indira Gandhi Institute of Technology,3.86, M.Tech Geotechnical Engineering,2 Years,Khalapal,Odisha,India,161636.3636,76.45%
Indian Institute of Technology Hyderabad ,3.96, M.Tech Geotechnical Engineering,2 Years,Hyderabad,Telangana,India,288884.5946,50.96%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Hydraulics and Water Resources Engineering,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,49.47%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Industrial Engineering and Management,2 Years,Dhanbad,Jharkhand,India,265595.7447,56.76%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Industrial Management,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,56.28%
Indira Gandhi Institute of Technology,3.86, M.Tech Industrial Power Control and Drives Part Time,2 Years,Khalapal,Odisha,India,161636.3636,86.78%
Indira Gandhi Delhi Technical University for Women,2.81, M.Tech Information and Communication Technology Part Time,2 Years,New Delhi,Delhi,India,325363.6364,64.86%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Information Security,2 Years,Dhanbad,Jharkhand,India,265595.7447,67.15%
Indira Gandhi Delhi Technical University for Women,2.81, M.Tech Information Security Management,2 Years,New Delhi,Delhi,India,325363.6364,82.29%
Adesh Institute of Engineering and Technology,3.38, M.Tech Information Technology,2 Years,Faridkot,Punjab,India,227666.6667,60.80%
Indian Institute of Technology Guwahati ,3.45, M.Tech Infrastructure Engineering and Management,2 Years,Guwahati,Assam,India,254171.9512,55.59%
Indian Institute of Technology Hyderabad ,3.96, M.Tech Integrated Design and Manufacturing,2 Years,Hyderabad,Telangana,India,288884.5946,65.10%
Abha Gaikwad-Patil College of Engineering,3.03, M.Tech Integrated Power Systems,2 Years,Nagpur,Maharashtra,India,261666.6667,59.65%
Acharya Institute of Technology,2.79, M.Tech Machine Design,2 Years,Bengaluru,Karnataka,India,238454.5455,71.49%
Adichunchanagiri Institute of Technology,2.93, M.Tech Machine Design,,Chikmagalur Rural,Karnataka,India,179500,
Abhinav Hi-Tech College of Engineering,3.24, M.Tech Machine Design,2 Years,Hyderabad,Telangana,India,125153.8462,82.30%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Machine Design,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,67.92%
Indian Institute of Technology Guwahati ,3.45, M.Tech Machine Design,2 Years,Guwahati,Assam,India,254171.9512,52.35%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Machine Design Engineering,2 Years,Dhanbad,Jharkhand,India,265595.7447,57.41%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Maintenance Engineering and Tribology,2 Years,Dhanbad,Jharkhand,India,265595.7447,58.30%
Indian Institute of Technology Palakkad ,3.06, M.Tech Manufacturing and Materials Engineering,2 Years,Palakkad,Kerala,India,825000,50.79%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Manufacturing Engineering,2 Years,Dhanbad,Jharkhand,India,265595.7447,75.88%
Indian Institute of Technology Ropar ,3.43, M.Tech Manufacturing Engineering,2 Years,Rupnagar,Punjab,India,358525.4545,62.54%
Indian Institute of Technology Bhubaneswar ,3.48, M.Tech Manufacturing Engineering,2 Years,Bhubaneshwar,Odisha,India,518128.2353,70.64%
Indian Institute of Technology Guwahati ,3.45, M.Tech Manufacturing Science and Technology,2 Years,Guwahati,Assam,India,254171.9512,83.07%
Indian Maritime University,3.45, M.Tech Marine Engineering and Management,2 Years,Chennai,Tamil Nadu,India,597763.1579,60.10%
Indian Maritime University,3.45, M.Tech Marine Engineering and Management,2 Years,Chennai,Tamil Nadu,India,597763.1579,69.82%
Indian Institute of Technology Patna ,3.24, M.Tech Materials Science and Engineering,2 Years,Patna,Bihar,India,322481.6667,50.72%
Indian Institute of Technology Gandhinagar ,3.78, M.Tech Materials Science and Engineering,2 Years,Gandhinagar,Gujarat,India,432550,68.34%
Indian Institute of Technology Hyderabad ,3.96, M.Tech Materials Science and Metallurgical Engineering,2 Years,Hyderabad,Telangana,India,288884.5946,83.26%
Indian Institute of Technology Banaras Hindu University Varanasi ,3.45, M.Tech Materials Science and Technology,2 Years,Varanasi,Uttar Pradesh,India,445083.0189,60.20%
Indian Institute of Technology Guwahati ,3.45, M.Tech Materials Science and Technology,2 Years,Guwahati,Assam,India,254171.9512,86.05%
Indian Institute of Technology Patna ,3.24, M.Tech Mathematics and Computing,2 Years,Patna,Bihar,India,322481.6667,54.62%
Indian Institute of Technology Indian School of Mines Dhanbad ,3.43, M.Tech Mathematics and Computing Integrated,2 Years,Dhanbad,Jharkhand,India,265595.7447,65.17%
Adesh Institute of Technology,2.33, M.Tech Mechanical Engineering,2 Years,Gharuan,Punjab,India,273000,75.39%
ABSS Institute of Technology,2.57, M.Tech Mechanical Engineering,2 Years,Meerut,Uttar Pradesh,India,210692.3077,63.43%
Adamas University,3.03, M.Tech Mechanical Engineering,2 Years,Kolkata,West Bengal,India,332156.25,70.98%
Indian Institute of Technology Patna ,3.24, M.Tech Mechanical Engineering,2 Years,Patna,Bihar,India,322481.6667,87.59%
Indian Institute of Technology Bhilai ,3.49, M.Tech Mechanical Engineering,2 Years,Bhilai,Chhattisgarh,India,465500,73.42%
ABES Engineering College,3.52, M.Tech Mechanical Engineering,2 Years,Ghaziabad,Uttar Pradesh,India,356857.1429,73.22%
ABES Engineering College,3.52, M.Tech Mechanical Engineering,2 Years,Ghaziabad,Uttar Pradesh,India,356857.1429,86.70%
Indian Institute of Technology Goa ,3.73, M.Tech Mechanical Engineering,2 Years,Ponda,Goa,India,501474.2857,53.06%
Indian Institute of Technology Gandhinagar ,3.78, M.Tech Mechanical Engineering,2 Years,Gandhinagar,Gujarat,India,432550,73.60%
Indian Institute of Technology Jodhpur ,4.36, M.Tech Mechanical Engineering,2 Years,Jodhpur,Rajasthan,India,503615.3846,48.14%
Abha Gaikwad-Patil College of Engineering,3.03, M.Tech Mechanical Engineering Design,2 Years,Nagpur,Maharashtra,India,261666.6667,85.65%
Indian Institute of Technology Tirupati ,2.48, M.Tech Mechanical Engineering Design and Manufacturing,2 Years,Tirupati,Andhra Pradesh,India,304338.2353,67.91%
Indian Institute of Technology Mandi ,3.97, M.Tech Mechanical Engineering with Specialization in Energy Systems,2 Years,Suran,Himachal Pradesh,India,353350,81.84%
Indian Institute of Technology Bhubaneswar ,3.48, M.Tech Mechanical System Design,2 Years,Bhubaneshwar,Odisha,India,518128.2353,83.51%
Indira Gandhi Institute of Technology,3.86, M.Tech Mechanical System Design,2 Years,Khalapal,Odisha,India,161636.3636,53.38%
Indian Institute of Technology Indore ,3.34, M.Tech Mechanical Systems Design,2 Years,Simrol,Madhya Pradesh,India,326473.6842,55.48%
Indian Institute of Technology Ropar ,3.43, M.Tech Mechanics and Design,2 Years,Rupnagar,Punjab,India,358525.4545,49.65%
Indian Institute of Technology Hyderabad ,3.96, M.Tech Mechanics and Design,2 Years,Hyderabad,Telangana,India,288884.5946,51.87%
Indian Institute of Technology Patna ,3.24, M.Tech Mechatronics,2 Years,Patna,Bihar,India,322481.6667,84.91%
Indian Institute of Technology Hyderabad ,3.96, M.Tech Medical Biotechnology,2 Years,Hyderabad,Telangana,India,288884.5946,62.42%
Indian Institute of Technology Bhubaneswar ,3.48, M.Tech Metallurgical and Materials Engineering,2 Years,Bhubaneshwar,Odisha,India,518128.2353,57.25%
